4926	10	-1		ДВОРЕЦ	1
8813	5	-1	8812	Миллионер	1
8767	5	-1	8766	Память	1
9198	5	-1	9197	Казино	1
8768	5	-1	8767	Память	1
8814	5	-1	8813	Миллионер	1
8815	5	-1	8814	Миллионер	1
8850	5	-1	8768	Память	1
8771	5	-1	8850	Память	1
8816	5	-1	8815	Миллионер	1
9200	5	-1	9198	Казино	1
8817	5	-1	8816	Миллионер	1
8772	5	-1	8771	Память	1
9191	5	-1	9200	Казино	1
8818	5	-1	8817	Миллионер	1
6781	5	-1	8772	Память	1
9201	5	-1	9191	Казино	1
8819	5	-1	8818	Миллионер	1
6660	5	-1	4929	Угадайка	1
5719	35	-1	6660.5140	Угадайка	1
5724	10	-1	5719	Угадайка	1
5758	10	-1	5724	Угадайка	1
5759	10	-1	5758	Угадайка	1
5760	10	-1	5759	Угадайка	1
5761	10	-1	5760	Угадайка	1
5762	10	-1	5761	Угадайка	1
5763	10	-1	5762	Угадайка	1
5764	10	-1	5763	Угадайка	1
5765	10	-1	5764	Угадайка	1
5830	10	-1	5765	Угадайка	1
5835	10	-1	5830	Угадайка	1
5840	10	-1	5835	Угадайка	1
5870	10	-1	5840	Угадайка	1
5865	10	-1	5870	Угадайка	1
5855	10	-1	5865	Угадайка	1
5850	10	-1	5855	Угадайка	1
5841	10	-1	5850	Угадайка	1
5860	10	-1	5841	Угадайка	1
5924	10	-1	5860	Угадайка	1
6035	10	-1	5924	Угадайка	1
6040	10	-1	6035	Угадайка	1
6045	10	-1	6040	Угадайка	1
6055	10	-1	6045	Угадайка	1
6060	10	-1	6055	Угадайка	1
6050	10	-1	6060	Угадайка	1
5929	10	-1	6050	Угадайка	1
5934	10	-1	5929	Угадайка	1
5939	10	-1	5934	Угадайка	1
5959	10	-1	5939	Угадайка	1
5954	10	-1	5959	Угадайка	1
5949	10	-1	5954	Угадайка	1
5944	10	-1	5949	Угадайка	1
5662	10	-1	5944	Угадайка	1
6065	10	-1	5662	Угадайка	1
6070	10	-1	6065	Угадайка	1
6075	10	-1	6070	Угадайка	1
6080	10	-1	6075	Угадайка	1
6085	10	-1	6080	Угадайка	1
6090	10	-1	6085	Угадайка	1
6095	10	-1	6090	Угадайка	1
6100	10	-1	6095	Угадайка	1
6105	10	-1	6100	Угадайка	1
6110	10	-1	6105	Угадайка	1
6115	10	-1	6110	Угадайка	1
6120	10	-1	6115	Угадайка	1
6126	10	-1	6120	Угадайка	1
6131	10	-1	6126	Угадайка	1
6136	10	-1	6131	Угадайка	1
6386	10	-1	6136	Угадайка	1
6381	10	-1	6386	Угадайка	1
6376	10	-1	6381	Угадайка	1
6371	10	-1	6376	Угадайка	1
6366	10	-1	6371	Угадайка	1
6361	10	-1	6366	Угадайка	1
6356	10	-1	6361	Угадайка	1
6351	10	-1	6356	Угадайка	1
6346	10	-1	6351	Угадайка	1
6266	10	-1	6346	Угадайка	1
6341	10	-1	6266	Угадайка	1
6336	10	-1	6341	Угадайка	1
6331	10	-1	6336	Угадайка	1
6321	10	-1	6331	Угадайка	1
6326	10	-1	6321	Угадайка	1
6316	10	-1	6326	Угадайка	1
6311	10	-1	6316	Угадайка	1
6306	10	-1	6311	Угадайка	1
6301	10	-1	6306	Угадайка	1
6296	10	-1	6301	Угадайка	1
6291	10	-1	6296	Угадайка	1
6286	10	-1	6291	Угадайка	1
6281	10	-1	6286	Угадайка	1
6276	10	-1	6281	Угадайка	1
6271	10	-1	6276	Угадайка	1
6141	10	-1	6271	Угадайка	1
6146	10	-1	6141	Угадайка	1
6151	10	-1	6146	Угадайка	1
6261	10	-1	6151	Угадайка	1
6256	10	-1	6261	Угадайка	1
6251	10	-1	6256	Угадайка	1
6246	10	-1	6251	Угадайка	1
6241	10	-1	6246	Угадайка	1
6236	10	-1	6241	Угадайка	1
6231	10	-1	6236	Угадайка	1
6226	10	-1	6231	Угадайка	1
6221	10	-1	6226	Угадайка	1
6216	10	-1	6221	Угадайка	1
6211	10	-1	6216	Угадайка	1
6206	10	-1	6211	Угадайка	1
6201	10	-1	6206	Угадайка	1
6196	10	-1	6201	Угадайка	1
6191	10	-1	6196	Угадайка	1
6186	10	-1	6191	Угадайка	1
6181	10	-1	6186	Угадайка	1
6176	10	-1	6181	Угадайка	1
6171	10	-1	6176	Угадайка	1
6166	10	-1	6171	Угадайка	1
6161	10	-1	6166	Угадайка	1
6156	10	-1	6161	Угадайка	1
6491	10	-1	6156	Угадайка	1
6486	10	-1	6491	Угадайка	1
6481	10	-1	6486	Угадайка	1
6476	10	-1	6481	Угадайка	1
6471	10	-1	6476	Угадайка	1
6466	10	-1	6471	Угадайка	1
6461	10	-1	6466	Угадайка	1
6456	10	-1	6461	Угадайка	1
6451	10	-1	6456	Угадайка	1
6446	10	-1	6451	Угадайка	1
6441	10	-1	6446	Угадайка	1
6436	10	-1	6441	Угадайка	1
6431	10	-1	6436	Угадайка	1
6426	10	-1	6431	Угадайка	1
6421	10	-1	6426	Угадайка	1
6416	10	-1	6421	Угадайка	1
6411	10	-1	6416	Угадайка	1
6406	10	-1	6411	Угадайка	1
6401	10	-1	6406	Угадайка	1
6396	10	-1	6401	Угадайка	1
6391	10	-1	6396	Угадайка	1
7241	10	-1	6391	Угадайка	1
7246	10	-1	7241	Угадайка	1
7251	10	-1	7246	Угадайка	1
7256	10	-1	7251	Угадайка	1
7261	10	-1	7256	Угадайка	1
7266	10	-1	7261	Угадайка	1
7271	10	-1	7266	Угадайка	1
7276	10	-1	7271	Угадайка	1
7281	10	-1	7276	Угадайка	1
7286	10	-1	7281	Угадайка	1
7291	10	-1	7286	Угадайка	1
7296	10	-1	7291	Угадайка	1
7301	10	-1	7296	Угадайка	1
7306	10	-1	7301	Угадайка	1
7311	10	-1	7306	Угадайка	1
7316	10	-1	7311	Угадайка	1
7321	10	-1	7316	Угадайка	1
7326	10	-1	7321	Угадайка	1
7331	10	-1	7326	Угадайка	1
7336	10	-1	7331	Угадайка	1
7341	10	-1	7336	Угадайка	1
7346	10	-1	7341	Угадайка	1
7351	10	-1	7346	Угадайка	1
7356	10	-1	7351	Угадайка	1
7361	10	-1	7356	Угадайка	1
7366	10	-1	7361	Угадайка	1
7371	10	-1	7366	Угадайка	1
7376	10	-1	7371	Угадайка	1
7381	10	-1	7376	Угадайка	1
7386	10	-1	7381	Угадайка	1
7391	10	-1	7386	Угадайка	1
7396	10	-1	7391	Угадайка	1
7401	10	-1	7396	Угадайка	1
7406	10	-1	7401	Угадайка	1
7411	10	-1	7406	Угадайка	1
7416	10	-1	7411	Угадайка	1
7421	10	-1	7416	Угадайка	1
7426	10	-1	7421	Угадайка	1
7431	10	-1	7426	Угадайка	1
7436	10	-1	7431	Угадайка	1
7441	10	-1	7436	Угадайка	1
7446	10	-1	7441	Угадайка	1
7451	10	-1	7446	Угадайка	1
7456	10	-1	7451	Угадайка	1
7461	10	-1	7456	Угадайка	1
7466	10	-1	7461	Угадайка	1
7471	10	-1	7466	Угадайка	1
7476	10	-1	7471	Угадайка	1
7481	10	-1	7476	Угадайка	1
7486	10	-1	7481	Угадайка	1
7491	10	-1	7486	Угадайка	1
7496	10	-1	7491	Угадайка	1
7501	10	-1	7496	Угадайка	1
7506	10	-1	7501	Угадайка	1
7511	10	-1	7506	Угадайка	1
7516	10	-1	7511	Угадайка	1
7521	10	-1	7516	Угадайка	1
7526	10	-1	7521	Угадайка	1
7531	10	-1	7526	Угадайка	1
7536	10	-1	7531	Угадайка	1
7541	10	-1	7536	Угадайка	1
7546	10	-1	7541	Угадайка	1
7551	10	-1	7546	Угадайка	1
7556	10	-1	7551	Угадайка	1
7561	10	-1	7556	Угадайка	1
7566	10	-1	7561	Угадайка	1
7571	10	-1	7566	Угадайка	1
7576	10	-1	7571	Угадайка	1
7581	10	-1	7576	Угадайка	1
7586	10	-1	7581	Угадайка	1
7591	10	-1	7586	Угадайка	1
7596	10	-1	7591	Угадайка	1
7601	10	-1	7596	Угадайка	1
7606	10	-1	7601	Угадайка	1
7611	10	-1	7606	Угадайка	1
7616	10	-1	7611	Угадайка	1
7621	10	-1	7616	Угадайка	1
7626	10	-1	7621	Угадайка	1
7631	10	-1	7626	Угадайка	1
7636	10	-1	7631	Угадайка	1
7641	10	-1	7636	Угадайка	1
7646	10	-1	7641	Угадайка	1
7651	10	-1	7646	Угадайка	1
7656	10	-1	7651	Угадайка	1
7661	10	-1	7656	Угадайка	1
7666	10	-1	7661	Угадайка	1
7671	10	-1	7666	Угадайка	1
7676	10	-1	7671	Угадайка	1
7681	10	-1	7676	Угадайка	1
7686	10	-1	7681	Угадайка	1
7691	10	-1	7686	Угадайка	1
7696	10	-1	7691	Угадайка	1
7701	10	-1	7696	Угадайка	1
7706	10	-1	7701	Угадайка	1
7711	10	-1	7706	Угадайка	1
7716	10	-1	7711	Угадайка	1
7721	10	-1	7716	Угадайка	1
7726	10	-1	7721	Угадайка	1
7731	10	-1	7726	Угадайка	1
7736	10	-1	7731	Угадайка	1
7741	10	-1	7736	Угадайка	1
7746	10	-1	7741	Угадайка	1
7751	10	-1	7746	Угадайка	1
7756	10	-1	7751	Угадайка	1
7761	10	-1	7756	Угадайка	1
7766	10	-1	7761	Угадайка	1
7771	10	-1	7766	Угадайка	1
7776	10	-1	7771	Угадайка	1
7781	10	-1	7776	Угадайка	1
7786	10	-1	7781	Угадайка	1
7791	10	-1	7786	Угадайка	1
7796	10	-1	7791	Угадайка	1
7801	10	-1	7796	Угадайка	1
7806	10	-1	7801	Угадайка	1
7811	10	-1	7806	Угадайка	1
7816	10	-1	7811	Угадайка	1
7821	10	-1	7816	Угадайка	1
7826	10	-1	7821	Угадайка	1
7831	10	-1	7826	Угадайка	1
7836	10	-1	7831	Угадайка	1
7841	10	-1	7836	Угадайка	1
7846	10	-1	7841	Угадайка	1
7851	10	-1	7846	Угадайка	1
7856	10	-1	7851	Угадайка	1
7861	10	-1	7856	Угадайка	1
7866	10	-1	7861	Угадайка	1
7871	10	-1	7866	Угадайка	1
7876	10	-1	7871	Угадайка	1
7881	10	-1	7876	Угадайка	1
7886	10	-1	7881	Угадайка	1
7891	10	-1	7886	Угадайка	1
7896	10	-1	7891	Угадайка	1
7901	10	-1	7896	Угадайка	1
7906	10	-1	7901	Угадайка	1
7911	10	-1	7906	Угадайка	1
7916	10	-1	7911	Угадайка	1
7921	10	-1	7916	Угадайка	1
7926	10	-1	7921	Угадайка	1
7931	10	-1	7926	Угадайка	1
7936	10	-1	7931	Угадайка	1
7941	10	-1	7936	Угадайка	1
7946	10	-1	7941	Угадайка	1
7951	10	-1	7946	Угадайка	1
7956	10	-1	7951	Угадайка	1
7961	10	-1	7956	Угадайка	1
7966	10	-1	7961	Угадайка	1
7971	10	-1	7966	Угадайка	1
7976	10	-1	7971	Угадайка	1
7981	10	-1	7976	Угадайка	1
7986	10	-1	7981	Угадайка	1
7991	10	-1	7986	Угадайка	1
7996	10	-1	7991	Угадайка	1
8001	10	-1	7996	Угадайка	1
8006	10	-1	8001	Угадайка	1
8011	10	-1	8006	Угадайка	1
8016	10	-1	8011	Угадайка	1
8021	10	-1	8016	Угадайка	1
8026	10	-1	8021	Угадайка	1
8031	10	-1	8026	Угадайка	1
8036	10	-1	8031	Угадайка	1
8041	10	-1	8036	Угадайка	1
8046	10	-1	8041	Угадайка	1
8051	10	-1	8046	Угадайка	1
8056	10	-1	8051	Угадайка	1
8061	10	-1	8056	Угадайка	1
8066	10	-1	8061	Угадайка	1
8071	10	-1	8066	Угадайка	1
8076	10	-1	8071	Угадайка	1
8081	10	-1	8076	Угадайка	1
8086	10	-1	8081	Угадайка	1
8091	10	-1	8086	Угадайка	1
8096	10	-1	8091	Угадайка	1
8101	10	-1	8096	Угадайка	1
8106	10	-1	8101	Угадайка	1
8111	10	-1	8106	Угадайка	1
8116	10	-1	8111	Угадайка	1
8121	10	-1	8116	Угадайка	1
8126	10	-1	8121	Угадайка	1
8131	10	-1	8126	Угадайка	1
8136	10	-1	8131	Угадайка	1
8141	10	-1	8136	Угадайка	1
8146	10	-1	8141	Угадайка	1
8151	10	-1	8146	Угадайка	1
8156	10	-1	8151	Угадайка	1
8161	10	-1	8156	Угадайка	1
8166	10	-1	8161	Угадайка	1
8171	10	-1	8166	Угадайка	1
8176	10	-1	8171	Угадайка	1
8181	10	-1	8176	Угадайка	1
8186	10	-1	8181	Угадайка	1
8191	10	-1	8186	Угадайка	1
8196	10	-1	8191	Угадайка	1
8201	10	-1	8196	Угадайка	1
8206	10	-1	8201	Угадайка	1
6635	10	-1	8206	Угадайка	1
6640	10	-1	6635	Угадайка	1
6645	10	-1	6640	Угадайка	1
6650	10	-1	6645	Угадайка	1
6654	10	-1	6650	Угадайка	1
10241	10	-1	6654	Угадайка	1
6665	10	-1	10241	Угадайка	1
6670	10	-1	6665	Угадайка	1
6675	10	-1	6670	Угадайка	1
6681	10	-1	6675	Угадайка	1
6686	10	-1	6681	Угадайка	1
6691	10	-1	6686	Угадайка	1
6939	10	-1	6691	Угадайка	1
6975	10	-1	6939	Угадайка	1
6970	10	-1	6975	Угадайка	1
6965	10	-1	6970	Угадайка	1
6960	10	-1	6965	Угадайка	1
6948	10	-1	6960	Угадайка	1
6953	10	-1	6948	Угадайка	1
6985	10	-1	6953	Угадайка	1
6990	10	-1	6985	Угадайка	1
6995	10	-1	6990	Угадайка	1
7000	10	-1	6995	Угадайка	1
7005	10	-1	7000	Угадайка	1
6980	10	-1	7005	Угадайка	1
7010	10	-1	6980	Угадайка	1
7015	10	-1	7010	Угадайка	1
7205	10	-1	7015	Угадайка	1
7200	10	-1	7205	Угадайка	1
7195	10	-1	7200	Угадайка	1
7190	10	-1	7195	Угадайка	1
7185	10	-1	7190	Угадайка	1
7180	10	-1	7185	Угадайка	1
7175	10	-1	7180	Угадайка	1
7155	10	-1	7175	Угадайка	1
7160	10	-1	7155	Угадайка	1
7165	10	-1	7160	Угадайка	1
7170	10	-1	7165	Угадайка	1
7110	10	-1	7170	Угадайка	1
7115	10	-1	7110	Угадайка	1
7120	10	-1	7115	Угадайка	1
7150	10	-1	7120	Угадайка	1
7145	10	-1	7150	Угадайка	1
7140	10	-1	7145	Угадайка	1
7135	10	-1	7140	Угадайка	1
7130	10	-1	7135	Угадайка	1
7125	10	-1	7130	Угадайка	1
6696	10	-1	7125	Угадайка	1
6903	10	-1	6696	Угадайка	1
6908	10	-1	6903	Угадайка	1
6913	10	-1	6908	Угадайка	1
6918	10	-1	6913	Угадайка	1
7085	10	-1	6918	Угадайка	1
7090	10	-1	7085	Угадайка	1
7095	10	-1	7090	Угадайка	1
7100	10	-1	7095	Угадайка	1
7105	10	-1	7100	Угадайка	1
7060	10	-1	7105	Угадайка	1
7065	10	-1	7060	Угадайка	1
7070	10	-1	7065	Угадайка	1
7075	10	-1	7070	Угадайка	1
7080	10	-1	7075	Угадайка	1
7055	10	-1	7080	Угадайка	1
7050	10	-1	7055	Угадайка	1
7020	10	-1	7050	Угадайка	1
7025	10	-1	7020	Угадайка	1
7030	10	-1	7025	Угадайка	1
7045	10	-1	7030	Угадайка	1
7040	10	-1	7045	Угадайка	1
7035	10	-1	7040	Угадайка	1
6938	10	-1	7035	Угадайка	1
6933	10	-1	6938	Угадайка	1
6928	10	-1	6933	Угадайка	1
6923	10	-1	6928	Угадайка	1
6492	45	-1	4928	Коллекция	1
9260	5	-1	5134	Опросник	1
9385	10	-1	5138	Путешествуйте_больше	1
9999	0	-1	9199	Репутация	1
